,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./aggregated_raw_prediction/uniconf-adv/,class 0,0.04603,0.1081,0.06204,0.01304,0.07971,57.74
./aggregated_raw_prediction/uniconf-adv/,class 1,0.03040,0.04904,0.01864,0.008103,0.03583,84.83
./aggregated_raw_prediction/uniconf-adv/,class 2,0.03135,0.1561,0.1248,0.008970,0.1380,22.71
./aggregated_raw_prediction/uniconf-adv/,class 3,0.05724,0.2311,0.1739,0.01480,0.2052,27.89
./aggregated_raw_prediction/uniconf-adv/,class 4,0.07771,0.1892,0.1115,0.01954,0.1453,53.48
./aggregated_raw_prediction/uniconf-adv/,class 5,0.06280,0.1643,0.1015,0.01469,0.1278,49.16
./aggregated_raw_prediction/uniconf-adv/,class 6,0.05076,0.1164,0.06564,0.01404,0.08498,59.73
./aggregated_raw_prediction/uniconf-adv/,class 7,0.04801,0.1258,0.07780,0.01165,0.09606,49.98
./aggregated_raw_prediction/uniconf-adv/,class 8,0.04816,0.08210,0.03393,0.01079,0.05438,88.57
./aggregated_raw_prediction/uniconf-adv/,class 9,0.03077,0.07122,0.04045,0.008910,0.05805,53.00
./aggregated_raw_prediction/uniconf-adv/,overall,0.01959,0.1122,0.09263,0.006256,0.1025,19.10
