,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./aggregated_raw_prediction/domain-independent/Conditional/,overall,0.0008250,0.008230,0.007405,0.0002102,0.007742,10.66
./aggregated_raw_prediction/domain-independent/Sum/,class 0,0.0008000,0.0008000,0,0.0002287,0.0002672,299.4
./aggregated_raw_prediction/domain-independent/Sum/,class 1,0.0003500,0.0003500,0,0.0001092,0.0001547,226.3
./aggregated_raw_prediction/domain-independent/Sum/,class 2,0.001400,0.001500,0.0001000,0.0003256,0.0007453,187.8
./aggregated_raw_prediction/domain-independent/Sum/,class 3,0.002950,0.003950,0.001000,0.0006328,0.002077,142.1
./aggregated_raw_prediction/domain-independent/Sum/,class 4,0.002000,0.002150,0.0001500,0.0004639,0.001098,182.1
./aggregated_raw_prediction/domain-independent/Sum/,class 5,0.001050,0.001050,0,0.0002484,0.0003234,324.6
./aggregated_raw_prediction/domain-independent/Sum/,class 6,0.001050,0.001100,0.00005000,0.0002481,0.0004375,240.0
./aggregated_raw_prediction/domain-independent/Sum/,class 7,0.001100,0.001100,0,0.0002192,0.0005672,193.9
./aggregated_raw_prediction/domain-independent/Sum/,class 8,0.0008500,0.001000,0.0001500,0.0002119,0.0005656,150.3
./aggregated_raw_prediction/domain-independent/Sum/,class 9,0.0004500,0.0004500,0,0.0001265,0.0001844,244.1
./aggregated_raw_prediction/domain-independent/Sum/,overall,0.0004050,0.0008550,0.0004500,0.00009325,0.0006420,63.08
./aggregated_raw_prediction/gradproj-adv/,class 0,0.02275,0.02445,0.001700,0.003963,0.008397,270.9
./aggregated_raw_prediction/gradproj-adv/,class 1,0.004300,0.004400,0.0001000,0.001041,0.002078,206.9
./aggregated_raw_prediction/gradproj-adv/,class 2,0.02470,0.03335,0.008650,0.005174,0.01606,153.8
./aggregated_raw_prediction/gradproj-adv/,class 3,0.04685,0.04990,0.003050,0.007823,0.02137,219.2
./aggregated_raw_prediction/gradproj-adv/,class 4,0.02300,0.03440,0.01140,0.004701,0.01914,120.2
./aggregated_raw_prediction/gradproj-adv/,class 5,0.01155,0.01670,0.005150,0.002716,0.009980,115.7
./aggregated_raw_prediction/gradproj-adv/,class 6,0.02125,0.02480,0.003550,0.004717,0.009839,216.0
./aggregated_raw_prediction/gradproj-adv/,class 7,0.009700,0.01385,0.004150,0.002278,0.006892,140.7
./aggregated_raw_prediction/gradproj-adv/,class 8,0.005800,0.009200,0.003400,0.001461,0.005962,97.27
./aggregated_raw_prediction/gradproj-adv/,class 9,0.01095,0.01450,0.003550,0.001919,0.005819,188.2
./aggregated_raw_prediction/gradproj-adv/,overall,0.009520,0.01626,0.006745,0.001806,0.01055,90.20
./aggregated_raw_prediction/sampling/,class 0,0.001850,0.005950,0.004100,0.0004972,0.005078,36.43
./aggregated_raw_prediction/sampling/,class 1,0.001350,0.002700,0.001350,0.0003107,0.002138,63.16
./aggregated_raw_prediction/sampling/,class 2,0.002900,0.01410,0.01120,0.0007377,0.01270,22.83
./aggregated_raw_prediction/sampling/,class 3,0.003200,0.02120,0.01800,0.0008394,0.01928,16.60
./aggregated_raw_prediction/sampling/,class 4,0.003000,0.01405,0.01105,0.0007293,0.01228,24.43
./aggregated_raw_prediction/sampling/,class 5,0.002300,0.009950,0.007650,0.0005492,0.008892,25.87
./aggregated_raw_prediction/sampling/,class 6,0.003150,0.009700,0.006550,0.0005457,0.008178,38.52
./aggregated_raw_prediction/sampling/,class 7,0.002200,0.007150,0.004950,0.0005102,0.005819,37.81
./aggregated_raw_prediction/sampling/,class 8,0.001350,0.004100,0.002750,0.0003173,0.003509,38.47
./aggregated_raw_prediction/sampling/,class 9,0.001300,0.004150,0.002850,0.0003483,0.003409,38.13
