,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./imSitu_aggregated_raw_prediction/ratio-3/,class 63,0.001333,0.001667,0.0003333,0.0003632,0.0009167,145.5
./imSitu_aggregated_raw_prediction/ratio-3/,class 64,0.001000,0.004333,0.003333,0.0002997,0.003646,27.43
./imSitu_aggregated_raw_prediction/ratio-3/,class 65,0.0006667,0.002667,0.002000,0.0002560,0.002438,27.35
./imSitu_aggregated_raw_prediction/ratio-3/,class 66,0.002000,0.003667,0.001667,0.0004983,0.002708,73.85
./imSitu_aggregated_raw_prediction/ratio-3/,class 67,0.0006667,0.002000,0.001333,0.0002500,0.001583,42.11
./imSitu_aggregated_raw_prediction/ratio-3/,class 68,0.0006667,0.003333,0.002667,0.0002114,0.002938,22.70
./imSitu_aggregated_raw_prediction/ratio-3/,class 69,0.002000,0.003000,0.001000,0.0004521,0.001437,139.1
./imSitu_aggregated_raw_prediction/ratio-3/,class 70,0.001667,0.004667,0.003000,0.0005336,0.003917,42.55
./imSitu_aggregated_raw_prediction/ratio-3/,class 71,0.001000,0.002667,0.001667,0.0003819,0.002083,48.00
./imSitu_aggregated_raw_prediction/ratio-3/,class 72,0.0006667,0.002000,0.001333,0.0002041,0.001500,44.44
./imSitu_aggregated_raw_prediction/ratio-3/,class 73,0.001000,0.004333,0.003333,0.0002887,0.003833,26.09
./imSitu_aggregated_raw_prediction/ratio-3/,class 74,0.001000,0.001667,0.0006667,0.0002602,0.001208,82.76
./imSitu_aggregated_raw_prediction/ratio-3/,class 75,0.001333,0.003000,0.001667,0.0003274,0.002104,63.37
./imSitu_aggregated_raw_prediction/ratio-3/,class 76,0.002000,0.003000,0.001000,0.0007728,0.002000,100.0
./imSitu_aggregated_raw_prediction/ratio-3/,class 77,0.0006667,0.002333,0.001667,0.0002195,0.001979,33.68
./imSitu_aggregated_raw_prediction/ratio-3/,class 78,0.001000,0.002000,0.001000,0.0003118,0.001333,75.00
./imSitu_aggregated_raw_prediction/ratio-3/,class 79,0.002667,0.005333,0.002667,0.0009465,0.004083,65.31
./imSitu_aggregated_raw_prediction/ratio-3/,class 80,0.001000,0.001000,0,0.0003947,0.0006042,165.5
./imSitu_aggregated_raw_prediction/ratio-3/,class 81,0.001667,0.002000,0.0003333,0.0003727,0.001000,166.7
./imSitu_aggregated_raw_prediction/ratio-3/,class 82,0.001000,0.002000,0.001000,0.0002939,0.001604,62.34
./imSitu_aggregated_raw_prediction/ratio-3/,class 83,0.002000,0.004667,0.002667,0.0005364,0.003562,56.14
./imSitu_aggregated_raw_prediction/ratio-3/,class 84,0.001333,0.002667,0.001333,0.0002692,0.001937,68.82
./imSitu_aggregated_raw_prediction/ratio-3/,class 85,0.001333,0.001667,0.0003333,0.0003626,0.0006875,193.9
./imSitu_aggregated_raw_prediction/ratio-3/,class 86,0.001000,0.003333,0.002333,0.0003858,0.002896,34.53
./imSitu_aggregated_raw_prediction/ratio-3/,class 87,0.001333,0.002000,0.0006667,0.0003632,0.001250,106.7
./imSitu_aggregated_raw_prediction/ratio-3/,class 88,0.001000,0.002667,0.001667,0.0003307,0.002042,48.98
./imSitu_aggregated_raw_prediction/ratio-3/,class 89,0.001333,0.004000,0.002667,0.0003511,0.003292,40.51
./imSitu_aggregated_raw_prediction/ratio-3/,class 90,0.001000,0.004000,0.003000,0.0002635,0.003500,28.57
./imSitu_aggregated_raw_prediction/ratio-3/,class 91,0.001333,0.007333,0.006000,0.0003227,0.006250,21.33
./imSitu_aggregated_raw_prediction/ratio-3/,class 92,0.001667,0.004333,0.002667,0.0003909,0.003667,45.45
./imSitu_aggregated_raw_prediction/ratio-3/,class 93,0.001667,0.002333,0.0006667,0.0004521,0.001771,94.12
./imSitu_aggregated_raw_prediction/ratio-3/,class 94,0.0006667,0.001000,0.0003333,0.0002756,0.0006875,96.97
./imSitu_aggregated_raw_prediction/ratio-3/,class 95,0.001000,0.004000,0.003000,0.0002348,0.003479,28.74
./imSitu_aggregated_raw_prediction/ratio-3/,class 96,0.002000,0.002000,0,0.0006205,0.0008958,223.3
./imSitu_aggregated_raw_prediction/ratio-3/,class 97,0.0006667,0.0006667,0,0.0002041,0.0005000,133.3
./imSitu_aggregated_raw_prediction/ratio-3/,class 98,0.001000,0.001000,0,0.0002997,0.0003125,320.0
