,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class33,0.1064,0.2815,0.1751,0.02823,0.2215,48.03
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class34,0.06764,0.07162,0.003976,0.01924,0.03372,200.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class35,0.03969,0.1003,0.06062,0.01020,0.08121,48.87
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class36,0.06618,0.07213,0.005952,0.01719,0.02905,227.8
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class37,0.03426,0.09067,0.05641,0.01165,0.07309,46.88
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class38,0.2088,0.2190,0.01026,0.06699,0.1270,164.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class39,0.07340,0.08752,0.01411,0.01991,0.04398,166.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class40,0.05297,0.1941,0.1412,0.01693,0.1748,30.31
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class41,0.03073,0.06359,0.03286,0.009501,0.04807,63.92
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class42,0.05184,0.05184,0,0.01584,0.02599,199.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class43,0,0,0,0,0,0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class44,0.5,0.5,0,0.1833,0.2760,181.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class45,0.06855,0.1148,0.04623,0.01972,0.08130,84.32
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class46,0.1182,0.1824,0.06415,0.03411,0.1247,94.77
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class47,0.03191,0.05465,0.02274,0.009734,0.03795,84.08
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class48,0.1015,0.1103,0.008750,0.02770,0.05750,176.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class49,0.1684,0.1684,0,0.04648,0.09471,177.8
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class50,0.05156,0.06474,0.01318,0.01485,0.04147,124.3
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class51,0.03792,0.2410,0.2031,0.009736,0.2200,17.23
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class52,0.05447,0.1029,0.04845,0.01385,0.07689,70.85
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class53,0.07382,0.07690,0.003077,0.01829,0.03727,198.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class54,0.1985,0.3466,0.1481,0.04738,0.2590,76.63
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class55,0.1188,0.1333,0.01449,0.03696,0.07280,163.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class56,0.06403,0.07764,0.01361,0.01730,0.04762,134.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class57,0.05120,0.05120,0,0.01443,0.01754,291.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class58,0.05706,0.05741,0.0003494,0.01486,0.02083,273.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class59,0.04548,0.05706,0.01158,0.01142,0.02898,156.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class60,0.05859,0.05944,0.0008547,0.01763,0.02410,243.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class61,0.03477,0.06634,0.03158,0.01042,0.05036,69.03
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class62,0.08184,0.1253,0.04348,0.02360,0.08460,96.74
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class63,0.03770,0.08671,0.04900,0.009327,0.06491,58.09
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class64,0.03686,0.08489,0.04803,0.01057,0.06671,55.24
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class65,0.08247,0.3516,0.2691,0.02171,0.3171,26.01
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class66,0.05036,0.05082,0.0004624,0.01306,0.01827,275.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class67,0.06945,0.1515,0.08205,0.01846,0.1251,55.49
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class68,0.1220,0.1624,0.04040,0.03393,0.09470,128.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class69,0.2328,0.3632,0.1304,0.06202,0.2120,109.8
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class70,0.1886,0.1975,0.008929,0.04508,0.06252,301.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class71,0.04788,0.09077,0.04289,0.01294,0.07631,62.75
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class72,0.1364,0.5455,0.4091,0.04109,0.4889,27.89
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class73,0.05284,0.05310,0.0002654,0.01332,0.02039,259.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class74,0.07838,0.1387,0.06028,0.02063,0.09530,82.25
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class75,0.08162,0.1009,0.01929,0.02196,0.05793,140.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class76,0.1216,0.1758,0.05429,0.03638,0.1214,100.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class77,0.04947,0.04950,0.00002973,0.01230,0.01539,321.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class78,0.04699,0.04726,0.0002705,0.01191,0.02267,207.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,overall,0.01098,0.09435,0.08337,0.003233,0.08828,12.44
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 0,0.1023,0.1369,0.03463,0.03357,0.07373,138.7
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 1,0.03333,0.06111,0.02778,0.01305,0.04293,77.64
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 2,0.01614,0.02575,0.009611,0.004553,0.02045,78.95
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 3,0.03422,0.04514,0.01092,0.009145,0.02154,158.9
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 4,0.03741,0.03812,0.0007139,0.01080,0.02502,149.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 5,0.02520,0.04574,0.02054,0.008086,0.03707,67.97
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 6,0.02059,0.04335,0.02276,0.006081,0.03593,57.31
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 7,0.03622,0.03795,0.001733,0.008796,0.01518,238.6
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 8,0.03962,0.07033,0.03070,0.008906,0.04810,82.38
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class 9,0.07778,0.09561,0.01783,0.02093,0.06131,126.9
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class10,0.02113,0.02407,0.002937,0.005861,0.01038,203.6
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class11,0.04211,0.04630,0.004193,0.01600,0.02935,143.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class12,0.06228,0.08929,0.02700,0.01918,0.06490,95.96
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class13,0.1486,0.2200,0.07143,0.05368,0.1339,110.9
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class14,0.01003,0.01880,0.008775,0.002686,0.01395,71.91
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class15,0.01698,0.04459,0.02760,0.004674,0.03852,44.10
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class16,0.08556,0.2320,0.1465,0.02120,0.1771,48.31
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class17,0.04883,0.09672,0.04789,0.01383,0.06663,73.29
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class18,0.04331,0.06486,0.02154,0.01104,0.04528,95.66
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class19,0.06757,0.1800,0.1124,0.02016,0.1407,48.01
