,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 9,0.1582,0.1659,0.007680,0.06049,0.05184,305.2
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class10,0.04448,0.1465,0.1020,0.01604,0.1211,36.74
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class11,0.06472,0.06915,0.004433,0.01595,0.02056,314.8
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class12,0.2017,0.2689,0.06723,0.07435,0.1444,139.6
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class13,0.2667,0.3667,0.1000,0.08757,0.2063,129.3
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class14,0.01756,0.01787,0.0003163,0.005864,0.009180,191.3
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class15,0.06581,0.07102,0.005208,0.02254,0.03625,181.6
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class16,0.1667,0.1667,0,0.08333,0.08333,200.0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class17,0.07102,0.1165,0.04545,0.02898,0.08576,82.82
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class18,0.1053,0.2862,0.1809,0.03655,0.2064,51.00
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class19,0.007353,0.1397,0.1324,0.003184,0.1342,5.479
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class20,0,0.4286,0.4286,1.665E-16,0.4286,0
